CustomerID,DateDiff,Frequency,Monetary
2582,518,1039,5911841
2583,338,1356,5206133
2584,381,1027,8813132
2585,463,1281,9051753
2586,608,865,2706596
2587,7,97,6783997
2588,133,654,1471139
2589,205,297,8301475
2590,494,123,4570839
2591,648,1148,1454834
2592,332,710,7400509
2593,152,798,5336473
2594,185,1199,6212229
2595,367,1208,2055442
2596,682,299,1671106
2597,442,587,2669175
2598,619,1115,980218
2599,15,1099,8685416
2600,64,1062,9580764
2601,568,821,4602286
2602,7,894,1661345
2603,121,483,5280259
2604,54,353,1234457
2605,436,1438,9656080
2606,235,978,2885264
2607,622,1175,9271026
2608,642,508,8361341
2609,359,462,9289584
2610,183,1312,5368016
2611,657,915,8214460
2612,123,743,5156099
2613,554,812,9977306
2614,562,137,3736812
2615,226,87,2639209
2616,296,962,1535413
2617,463,634,2050483
2618,268,1208,7602347
2619,358,944,1566769
2620,31,83,5559460
2621,141,1046,6552772
2622,327,58,3373227
2623,213,762,7642354
2624,290,1288,3924072
2625,263,444,5365244
2626,544,1279,1899785
2627,373,337,1010750
2628,214,312,2281292
2629,685,545,6500723
2630,411,1046,5192739
2631,359,47,582336
2632,63,465,8070287
2633,708,660,8186926
2634,94,500,9863919
2635,484,488,48285
2636,131,619,3843576
2637,331,603,8688655
2638,127,930,3710438
2639,413,934,9104838
2640,357,100,7594600
2641,451,61,209916
2642,9,1266,1000564
2643,240,47,7585534
2644,459,1206,1042246
2645,92,607,4856675
2646,142,915,4372581
2647,123,915,7216554
2648,657,318,3770442
2649,638,485,8781824
2650,548,535,3599031
2651,345,122,8885041
2652,457,340,8879123
2653,674,284,8702899
2654,529,1381,3786533
2655,615,120,9920342
2656,206,826,1199617
2657,280,749,3113447
2658,180,1030,1762289
2659,154,1179,9929361
2660,186,340,3162391
2661,340,1310,4961000
2662,356,602,3556802
2663,209,605,1551528
2664,327,526,3270889
2665,595,1037,7571085
2666,679,251,818480
2667,281,1215,3114208
2668,561,29,3963221
2669,140,401,8857368
2670,158,1197,227084
2671,369,1159,4146310
2672,650,1306,1402210
2673,167,1322,2881604
2674,592,499,5009768
2675,324,293,7184270
2676,31,812,8740442
2677,138,655,8904671
2678,49,512,397605
2679,55,703,5764953
2680,301,430,6694012
2681,177,62,7693723
2682,624,503,2741740
2683,609,319,5854526
2684,104,1128,9460862
2685,292,420,667970
2686,481,753,1481109
2687,131,971,7969647
2688,647,1326,1298150
2689,232,883,8423558
2690,287,1251,5756938
2691,72,1404,1925389
2692,254,581,9895047
2693,442,1193,5417049
2694,648,535,7374231
2695,637,905,6248873
2696,151,691,2332500
2697,405,175,5005887
2698,199,1024,9195519
2699,304,1355,380751
2700,436,1402,5216733
2701,502,560,8466586
2702,410,695,3786276
2703,186,67,1595863
2704,549,742,3408986
2705,135,950,9493973
2706,356,1329,3966646
2707,215,1323,7214248
2708,124,660,4553678
2709,234,535,8843924
2710,556,216,8640145
2711,661,253,8251223
2712,55,940,6095127
2713,709,97,4606080
2714,504,545,6507894
2715,36,1162,300600
2716,681,56,8006290
2717,217,100,1962923
2718,680,323,3493029
2719,50,647,1155425
2720,165,538,9451399
2721,665,526,2115459
2722,454,944,7146794
2723,212,178,2924770
2724,319,387,5779117
2725,59,1380,1682622
2726,13,689,7487074
2727,20,791,8312243
2728,123,611,2059870
2729,611,1220,3579995
2730,670,1134,6659522
2731,693,389,6563633
2732,269,261,3458278
2733,112,186,5446438
2734,103,814,685919
2735,118,897,1822697
2736,224,463,7569851
2737,306,466,7953568
2738,712,514,3125583
2739,603,552,9616013
2740,633,105,4582276
2741,241,381,5704490
2742,374,1262,3078351
2743,415,1333,9164863
2744,505,62,4655753
2745,435,628,7859263
2746,650,72,2092435
2747,30,393,1013039
2748,374,1131,8482684
2749,436,1103,4276663
2750,714,1006,5502142
2751,546,1061,7926483
2752,525,1152,4586376
2753,345,1041,4918734
2754,193,58,5606568
2755,614,96,674498
2756,101,224,5938137
2757,547,680,6249012
2758,639,540,385543
2759,67,1320,9926513
2760,339,884,7138514
2761,373,958,1778198
2762,660,702,495523
2763,33,766,8431725
2764,299,676,9768642
2765,263,342,2757005
2766,710,931,706018
2767,500,793,2495143
2768,206,1440,9031403
2769,285,803,5289151
2770,32,525,5878532
2771,641,1073,1415192
2772,376,1309,8315908
2773,331,136,2569080
2774,657,422,4080362
2775,364,1400,9576009
2776,187,223,6757016
2777,78,815,6342459
2778,699,1372,5924342
2779,425,531,6928441
2780,636,643,1481946
2781,542,1331,2152431
2782,160,4,5562472
2783,249,190,6368624
2784,484,378,5404913
2785,561,910,8263198
2786,526,571,1669114
2787,332,838,9583455
2788,12,1307,7790023
2789,275,1014,1608486
2790,301,1043,4919048
2791,709,42,832615
2792,646,713,1805708
2793,204,1037,2651586
2794,445,174,7197438
2795,19,47,767506
2796,664,236,524646
2797,153,967,3631483
2798,589,999,8933077
2799,163,479,1233467
2800,314,1432,7019670
2801,319,282,1307361
2802,493,1304,2736721
2803,672,863,8781447
2804,157,863,4544455
2805,703,1213,4347114
2806,26,595,1498489
2807,209,465,874928
2808,201,571,8038975
2809,210,1389,9976240
2810,93,388,4637236
2811,615,585,8994990
2812,160,1378,6116540
2813,533,1231,6048160
2814,505,877,3970220
2815,392,1123,7015820
2816,46,823,1740541
2817,585,192,8068983
2818,691,1400,7994197
2819,352,884,7830486
2820,519,490,5030770
2821,14,1214,2551879
2822,415,82,222757
2823,567,829,389878
2824,455,594,3401340
2825,30,172,5023886
2826,371,485,3997063
2827,718,1254,3351604
2828,272,780,4603442
2829,17,1395,9814266
2830,591,800,763777
2831,379,147,8024628
2832,87,937,6750989
2833,642,563,7842278
2834,439,219,2890380
2835,228,1301,7537897
2836,622,587,1798650
2837,202,329,5287735
2838,707,666,5018320
2839,226,69,9266472
2840,520,1213,8863758
2841,578,1208,8484100
2842,136,377,7686763
2843,317,862,2021798
2844,387,764,2919931
2845,576,1016,3823590
2846,382,1344,3768757
2847,30,1347,809992
2848,81,648,2593738
2849,417,1428,5897266
2850,655,1404,6344131
2851,231,436,1890515
2852,684,298,6247616
2853,185,625,6866746
2854,333,1130,1206170
2855,195,151,5874126
2856,279,205,112398
2857,435,522,2068147
2858,548,0,7780413
2859,615,1242,3929565
2860,489,96,224675
2861,592,355,773198
2862,708,1112,2545959
2863,418,1101,9098197
2864,61,201,9134959
2865,640,32,3789000
2866,671,569,2275485
2867,106,608,5225781
2868,15,471,8462393
2869,403,855,5576186
2870,283,475,4057425
2871,164,197,9719771
2872,259,301,6431984
2873,225,1309,4743204
2874,38,434,7681530
2875,492,263,1618339
2876,227,182,1197847
2877,413,390,8117001
2878,444,235,3053244
2879,95,1198,331202
2880,326,216,8064577
2881,463,699,586628
2882,151,175,6173663
2883,494,708,2978002
2884,108,1016,5745469
2885,13,1068,2016286
2886,618,540,7506144
2887,276,1357,126819
2888,659,44,562275
2889,671,897,6249407
2890,602,961,3573916
2891,411,1298,3631552
2892,410,242,9504216
2893,87,1153,199410
2894,106,1237,195726
2895,76,1348,1542954
2896,515,482,431149
2897,21,227,9690659
2898,88,543,6249045
2899,409,1091,7912234
2900,448,1217,3318292
2901,492,138,6900076
2902,128,1125,5715793
2903,4,834,9135136
2904,530,761,2107943
2905,518,1330,5617824
2906,489,1161,8211254
2907,464,112,1860190
2908,193,719,1897797
2909,466,577,3762171
2910,101,389,868251
2911,617,731,2595553
2912,129,644,9303253
2913,48,44,7420528
2914,147,1254,8791432
2915,49,37,8501155
2916,350,362,3308801
2917,54,1224,5437326
2918,348,190,9581700
2919,567,532,1426864
2920,571,768,9538199
2921,281,97,5016649
2922,666,1380,5367901
2923,453,236,5364139
2924,179,1257,6269147
2925,18,131,6524288
2926,397,347,3441529
2927,338,224,9133826
2928,239,580,5938899
2929,169,973,6239246
2930,49,1316,5395078
2931,234,590,9851452
2932,473,834,5599383
2933,245,1251,5300664
2934,18,1184,2401714
2935,31,915,6977852
2936,397,214,4791976
2937,705,752,6566362
2938,33,485,7212750
2939,314,792,3984442
2940,478,816,4649232
2941,76,385,3133072
2942,134,504,9036634
2943,348,131,1903768
2944,80,971,9247136
2945,219,1390,8330607
2946,143,1252,6738256
2947,486,686,2232989
2948,238,351,5072768
2949,23,711,1888343
2950,592,961,8956107
2951,631,962,1153739
2952,685,359,6262226
2953,223,600,667051
2954,199,758,4606575
2955,485,95,1534107
2956,357,187,6246575
2957,321,461,7634160
2958,636,499,6265721
2959,533,991,9977179
2960,607,637,472090
2961,191,284,8624785
2962,496,286,7368100
2963,66,831,3426148
2964,68,974,4340191
2965,534,53,2577064
2966,545,772,7199877
2967,672,1229,1463265
2968,179,90,8728465
2969,531,88,8905493
2970,382,290,8527273
2971,559,406,3525766
2972,549,358,7492960
2973,585,359,2718907
2974,186,1332,8752698
2975,378,446,5906133
2976,708,136,5044527
2977,164,596,9769396
2978,670,13,3302738
2979,432,778,999900
2980,438,1070,7662009
2981,656,981,9687395
2982,347,386,6248552
2983,217,522,9287033
2984,360,880,24384
2985,273,657,2144862
2986,630,1271,3530939
2987,473,1040,1130820
2988,141,1163,979950
2989,349,774,2518242
2990,582,337,6234372
2991,600,107,4794294
2992,550,1421,4167826
2993,231,370,9683703
2994,641,837,7210743
2995,633,688,3757440
2996,402,1099,187508
2997,336,1283,606239
2998,609,714,5648216
2999,492,570,8118203
3000,508,106,144240
3001,540,702,7437114
3002,556,1393,6882135
3003,224,829,9464253
3004,367,1410,3306953
3005,33,1016,745337
3006,125,1202,7320413
3007,709,1317,8614924
3008,547,234,2226950
3009,8,225,4543840
3010,643,1315,6716551
3011,315,613,3557897
3012,281,1323,524754
3013,89,158,6471920
3014,293,799,5662622
3015,124,1120,2166839
3016,395,788,4375716
3017,342,727,4611581
3018,205,57,4897128
3019,11,1401,1864840
3020,285,297,3085941
3021,334,518,2160980
3022,225,1084,9298243
3023,3,623,3752578
3024,348,236,2809020
3025,509,823,8611599
3026,634,440,9755112
3027,107,1368,1170894
3028,443,921,3049837
3029,539,891,9490693
3030,49,425,3190785
3031,482,1365,1352402
3032,331,844,7473080
3033,424,270,3698484
3034,152,1002,1059528
3035,704,1164,7035305
3036,171,1125,769502
3037,199,1385,254888
3038,406,478,2820486
3039,182,480,1666228
3040,655,79,8618759
3041,440,1390,3142373
3042,592,853,3612417
3043,45,704,9402450
3044,653,610,2727697
3045,229,826,3602490
3046,151,1067,882308
3047,673,1235,5749683
3048,360,73,9483281
3049,642,1237,3109700
3050,306,609,5338532
3051,120,271,3412026
3052,420,1362,2677310
3053,195,1314,5300087
3054,531,375,4766308
3055,89,1255,7034441
3056,108,792,865939
3057,207,171,1470409
3058,161,568,7926949
3059,690,115,9611981
3060,300,863,6798807
3061,637,240,491962
3062,711,613,6030730
3063,221,146,7215333
3064,477,883,8153273
3065,210,604,9394232
3066,138,416,9291000
3067,105,463,2557316
3068,271,784,7629986
3069,664,226,1932844
3070,108,1050,2212608
3071,222,854,8949455
3072,226,771,7973140
3073,121,655,6575739
3074,503,1361,6972399
3075,80,722,8566714
3076,416,1322,4557747
3077,474,710,7641215
3078,165,268,1752
3079,649,860,4858896
3080,285,1102,2683976
3081,96,364,299081
3082,45,1256,8773118
3083,47,801,3390512
3084,706,1425,1458904
3085,320,1090,3281715
3086,714,702,3333133
3087,601,946,2391051
3088,694,975,8869767
3089,657,110,8609589
3090,45,103,4724228
3091,524,57,750447
3092,46,1103,2055616
3093,72,284,1503765
3094,262,195,3712768
3095,57,1027,7211959
3096,492,397,4163161
3097,238,988,665375
3098,304,835,4534979
3099,127,286,5465043
3100,646,1254,4104527
3101,388,169,6059753
3102,647,1428,465732
3103,466,1318,8674911
3104,528,909,8302460
3105,73,378,8366870
3106,125,989,3110835
3107,11,456,3384627
3108,181,558,5526864
3109,574,447,2337971
3110,330,203,2421819
3111,709,1051,3143817
3112,477,961,3939436
3113,664,376,6170707
3114,250,1240,5480432
3115,484,993,9105300
3116,215,940,4485163
3117,5,394,1757299
3118,518,167,8911836
3119,494,1029,4112501
3120,333,10,9736150
3121,301,1105,3764473
3122,431,104,1101465
3123,690,24,2679211
3124,42,571,527168
3125,648,700,9358351
3126,379,1292,3064464
3127,236,238,9575790
3128,161,124,1572587
3129,404,638,1624886
3130,699,485,1933261
3131,168,893,3826641
3132,388,1182,8306167
3133,151,682,5631061
3134,581,1097,3528025
3135,441,689,2563371
3136,167,1382,6924386
3137,642,960,3116635
3138,674,1257,6215638
3139,302,516,3304787
3140,172,670,6754382
3141,714,1087,2297616
3142,500,938,1368014
3143,562,460,800550
3144,243,961,9230280
3145,606,357,1029183
3146,61,739,4509408
3147,355,1132,4554100
3148,354,1290,3093026
3149,668,147,3793378
3150,598,1278,4886495
3151,663,1080,9375302
3152,574,940,6033263
3153,77,1274,4498133
3154,663,7,8244582
3155,436,1431,8332477
3156,635,442,1523199
3157,449,96,3333286
3158,565,429,1014928
3159,217,1431,5384926
3160,415,1009,360135
3161,553,414,4856074
3162,478,8,1544761
3163,231,919,9261273
3164,461,741,2097102
3165,402,1036,3289419
3166,210,562,5533924
3167,295,759,6244495
3168,21,287,6200571
3169,599,835,4981485
3170,224,679,5089568
3171,74,164,9349365
3172,209,133,5155764
3173,420,283,8378954
3174,449,1437,8252397
3175,444,685,9362262
3176,351,760,6339531
3177,412,177,30756
3178,518,242,6085881
3179,374,186,4061031
3180,711,161,3495152
3181,491,837,3366815
3182,568,1111,2543204
3183,242,171,4711069
3184,36,526,5752072
3185,130,529,8543108
3186,53,735,427188
3187,210,113,1971194
3188,182,1423,9215734
3189,251,717,9620348
3190,348,592,8149351
3191,97,1264,1697647
3192,118,893,8841412
3193,677,1228,1320979
3194,312,155,1697357
3195,71,1084,4852199
3196,412,85,1564505
3197,271,674,185696
3198,594,629,4762212
3199,350,161,5623894
3200,326,1209,4026331
3201,98,136,2543786
3202,363,1163,4267747
3203,171,1080,5564935
3204,117,952,2195486
3205,63,450,4651083
3206,658,1122,2156743
3207,479,908,4797193
3208,703,1228,7869877
3209,182,161,1675644
3210,236,1374,4790350
3211,152,383,2009555
3212,609,340,2569583
3213,535,940,7129014
3214,564,448,5741236
3215,336,103,1714868
3216,599,748,5951162
3217,439,1126,2147738
3218,551,676,7997448
3219,342,450,1559837
3220,499,737,9236743
3221,333,1044,6913138
3222,455,459,7178332
3223,127,731,6073842
3224,240,187,5658444
3225,27,762,2323644
3226,349,889,7979584
3227,312,270,9589947
3228,528,64,6545000
3229,256,328,7047233
3230,606,570,6887846
3231,246,755,2644983
3232,473,380,1613915
3233,347,1081,481240
3234,586,1228,1886587
3235,419,762,1533715
3236,236,1067,2872469
3237,11,1160,4921548
3238,356,724,1022170
3239,111,1162,1635714
3240,303,1130,7091525
3241,80,448,876646
3242,452,981,3255554
3243,421,618,5343366
3244,492,97,3039229
3245,128,1001,601998
3246,411,1113,4217650
3247,338,1417,3442695
3248,613,724,4420115
3249,120,936,4771608
3250,127,208,8674757
3251,285,1189,1025228
3252,416,36,5542191
3253,499,465,9861918
3254,692,31,9290613
3255,38,1432,815743
3256,643,472,7962768
3257,120,1298,4718538
3258,206,948,6131350
3259,448,1126,8218236
3260,368,1215,6416775
3261,157,1097,3296836
3262,50,559,116835
3263,39,1085,9393991
3264,518,560,1621676
3265,371,879,3998050
3266,616,925,8175627
3267,26,999,6019143
3268,515,406,6208877
3269,178,194,8422504
3270,390,1076,5639054
3271,387,993,843472
3272,136,1237,5847273
3273,663,684,7187381
3274,455,261,498643
3275,300,549,8752814
3276,567,84,4705689
3277,81,1158,7923002
3278,360,323,5444597
3279,610,824,2963008
3280,609,2,4706431
3281,443,114,9930600
3282,591,1224,1844229
3283,5,1380,9892615
3284,654,1186,483408
3285,178,476,5472347
3286,106,1194,1090299
3287,600,565,4392855
3288,185,1124,1614972
3289,456,7,7420287
3290,106,866,8248446
3291,665,366,9750618
3292,354,360,2169641
3293,113,680,9290665
3294,203,166,5093276
3295,480,742,5676442
3296,0,392,3276740
3297,674,709,7270959
3298,148,1287,1329871
3299,338,179,253878
3300,549,530,4579350
3301,651,983,5046255
3302,304,151,4079837
3303,125,1298,495652
3304,616,1186,9186787
3305,460,742,4107047
3306,226,616,1512476
3307,542,534,8751662
3308,73,694,9720190
3309,412,61,1499698
3310,498,1044,1690481
3311,357,1415,4553036
3312,699,93,4853066
3313,101,788,1364746
3314,409,323,9242015
3315,579,1110,8965072
3316,636,1400,661596
3317,125,1167,3639135
3318,649,779,4338720
3319,113,134,6002917
3320,414,560,8581609
3321,52,545,8764735
3322,642,437,2947662
3323,300,1217,9425878
3324,339,645,9037651
3325,479,1015,7692026
3326,245,123,5531699
3327,523,446,5897493
3328,26,1300,2638680
3329,612,901,4764091
3330,424,547,2168389
3331,434,1296,9621992
3332,111,434,978506
3333,545,957,5004796
3334,122,813,8414976
3335,313,1208,853434
3336,563,392,2478862
3337,592,141,8724615
3338,13,1433,8270281
3339,182,650,6889668
3340,614,1260,3390563
3341,712,470,122836
3342,333,133,6888013
3343,536,1354,9946290
3344,457,143,6234889
3345,46,425,2840066
3346,303,473,2260471
3347,634,133,468743
3348,18,588,8887900
3349,521,1309,2783539
3350,101,379,2901257
3351,351,327,3571300
3352,273,1393,1772705
3353,127,674,1629458
3354,329,198,544875
3355,508,39,4968894
3356,18,781,5181626
3357,211,201,2990214
3358,220,775,8782544
3359,374,1388,3853380
3360,123,314,1348464
3361,696,228,2721058
3362,60,949,3722365
3363,412,1408,2010593
3364,39,458,7151405
3365,648,348,4868086
3366,286,380,5042654
3367,469,1059,1127767
3368,269,1058,5448270
3369,213,852,3161564
3370,89,904,1288977
3371,230,1109,3132276
3372,560,796,5569879
3373,711,280,3744639
3374,406,1251,5154403
3375,525,1410,1932544
3376,719,1340,4330295
3377,78,414,5990485
3378,486,106,6285132
3379,186,1334,933101
3380,310,257,3638597
3381,46,443,8087846
3382,331,748,2074395
3383,147,985,5829816
3384,148,204,6653831
3385,11,224,8269919
3386,17,425,791284
3387,551,763,2999513
3388,377,1110,2936642
3389,93,1070,7515392
3390,52,1036,6032309
3391,383,383,7578841
3392,592,753,8196457
3393,440,206,3883055
3394,393,206,2357083
3395,60,499,9019045
3396,72,433,6744744
3397,717,716,8173492
3398,192,370,8485970
3399,589,687,6609629
3400,155,1288,3242925
3401,331,1154,5216833
3402,333,401,1681865
3403,394,720,6927505
3404,626,276,9854657
3405,239,1402,4931740
3406,434,135,5132013
3407,114,1104,9866339
3408,638,1257,9112156
3409,308,286,6459242
3410,580,242,8422256
3411,169,610,151603
3412,1,239,9997387
3413,475,1351,2922255
3414,616,156,127076
3415,507,733,4459776
3416,500,367,2259049
3417,609,709,1484135
3418,376,355,5859547
3419,650,1332,3417059
3420,339,835,8530500
3421,230,394,7551094
3422,117,433,5057297
3423,410,266,2791258
3424,108,612,2503524
3425,64,1124,6194273
3426,228,895,1949681
3427,568,96,9105124
3428,712,471,5297104
3429,66,174,4222176
3430,38,214,889822
3431,479,862,255919
3432,519,441,3841768
3433,171,1336,2164649
3434,445,664,5113851
3435,542,440,3486919
3436,302,248,6339036
3437,369,78,3982950
3438,245,635,2103458
3439,449,892,5363152
3440,576,953,805524
3441,158,1044,4127270
3442,689,308,1711268
3443,27,672,9944940
3444,717,910,7844531
3445,66,980,4069015
3446,16,1288,6231825
3447,190,660,8330136
3448,181,677,1106609
3449,100,438,703868
3450,149,979,1506352
3451,126,178,9847279
3452,324,1139,8966136
3453,630,294,5683561
3454,406,673,719626
3455,173,406,9690292
3456,1,1187,5051395
3457,604,1344,1698277
3458,219,1317,198295
3459,632,712,3365013
3460,81,823,5738602
3461,708,817,1725231
3462,159,859,3082058
3463,125,1433,9610816
3464,290,525,3247274
3465,437,745,1384601
3466,309,517,2879860
3467,108,202,5346733
3468,467,1331,7071344
3469,539,232,9877110
3470,407,123,705071
3471,563,1047,6598727
3472,407,1139,6781750
3473,98,977,5576958
3474,495,770,3385081
3475,229,448,7576616
3476,431,490,3557226
3477,440,1432,6496755
3478,510,845,6450831
3479,275,12,7932559
3480,590,1039,6483110
3481,400,857,3687609
3482,640,1136,9679729
3483,547,1333,178928
3484,716,248,2723510
3485,121,653,9735611
3486,9,550,2879755
3487,444,410,6506425
3488,310,743,2710495
3489,92,1417,6210078
3490,248,548,1272185
3491,578,136,3594781
3492,35,9,8203772
3493,276,1065,2373146
3494,20,1220,3576880
3495,159,414,7153701
3496,275,25,3874958
3497,643,1187,329703
3498,544,383,6841246
3499,362,548,9689271
3500,482,152,8336703
3501,584,429,9457089
3502,138,1290,2133607
3503,61,17,1839995
3504,408,589,1179265
3505,462,820,2986127
3506,693,261,5489680
3507,513,1280,8270996
3508,274,1177,9092297
3509,414,495,8711755
3510,690,1023,909474
3511,498,279,9674395
3512,528,688,3132670
3513,131,1142,4200467
3514,502,801,6388938
3515,648,310,9080327
3516,682,175,3874022
3517,472,429,3502973
3518,120,470,659653
3519,642,1405,351290
3520,545,1123,1508247
3521,145,1394,1324208
3522,364,558,6698638
3523,711,1414,7791143
3524,89,631,6235994
3525,57,578,5346776
3526,573,860,4720957
3527,422,456,8510011
3528,80,906,3538019
3529,539,875,9297461
3530,286,676,3471948
3531,479,19,9504892
3532,68,879,1761295
3533,548,1010,6722547
3534,488,1137,6445745
3535,285,683,1177716
3536,259,201,6244430
3537,377,1147,3180854
3538,594,1047,3436500
3539,254,320,8245296
3540,162,353,3704897
3541,69,1256,4163898
3542,164,331,165061
3543,527,965,3861397
3544,57,243,4886414
3545,3,142,8246118
3546,435,251,7240044
3547,257,180,74362
3548,606,196,7936885
3549,236,1437,4929200
3550,14,9,9929791
3551,371,59,2500003
3552,354,402,9666484
3553,248,647,7807960
3554,172,772,6213150
3555,634,646,4405759
3556,248,192,3600928
3557,89,182,7408367
3558,567,281,2322524
3559,459,682,9884840
3560,566,1120,2595972
3561,614,1306,6221112
3562,171,333,1034834
3563,184,473,5750496
3564,215,136,8151171
3565,528,1190,9013363
3566,127,1288,2809552
3567,609,624,6854999
3568,413,778,5040691
3569,8,1243,6330942
3570,313,513,2123754
3571,28,1414,4111031
3572,54,952,7603044
3573,280,45,9928806
3574,245,190,6730842
3575,277,122,4579910
3576,363,401,4584354
3577,73,522,2450617
3578,319,221,6825113
3579,140,520,3739480
3580,85,519,9744447
3581,414,465,6736052
3582,1,179,7709397
3583,646,275,8082286
3584,591,1206,9952944
3585,618,72,5722727
3586,444,628,2963973
3587,540,281,3152388
3588,122,135,9250557
3589,665,1424,8528045
3590,570,1105,3358917
3591,628,846,9103394
3592,299,540,7735305
3593,428,1176,115957
3594,528,1346,727064
3595,67,611,5000482
3596,489,1317,6263574
3597,434,643,5026685
3598,550,1266,281150
3599,540,577,2961641
3600,193,519,654244
3601,355,605,5612353
3602,604,916,4335183
3603,189,286,2043746
3604,127,110,9230746
3605,261,1200,3142645
3606,250,847,257919
3607,270,915,1654053
3608,242,802,6846776
3609,196,1422,6734360
3610,248,563,3307406
3611,82,777,1225970
3612,488,344,1771646
3613,225,804,3177672
3614,474,463,2955165
3615,349,865,5017836
3616,8,750,6231303
3617,127,1182,2131939
3618,635,413,4529127
3619,402,1380,1706815
3620,253,105,7440014
3621,33,1291,8898595
3622,131,979,2260193
3623,279,766,7906316
3624,24,1084,3732448
3625,153,515,3140215
3626,711,691,3963241
3627,220,1360,2830692
3628,707,558,7935858
3629,660,704,4348608
3630,163,884,8830470
3631,441,805,3683940
3632,76,1123,6561148
3633,128,1237,6299320
3634,614,497,8786178
3635,68,411,360951
3636,127,346,3336789
3637,364,1009,6470955
3638,427,365,459715
3639,562,349,2073114
3640,276,1394,6777751
3641,208,1231,3024285
3642,579,910,3296079
3643,386,1326,3996115
3644,370,653,9216929
3645,579,1063,6874618
3646,396,177,5130568
3647,436,1104,6660150
3648,194,101,4093861
3649,279,203,5957319
3650,523,1295,3723309
3651,655,1238,8845076
3652,20,54,4697044
3653,162,891,8258193
3654,424,1290,6549925
3655,315,1080,2240629
3656,694,364,6161839
3657,115,412,1117154
3658,528,1075,3924284
3659,26,445,997791
3660,569,1205,7342591
3661,488,789,9967610
3662,29,96,4478579
3663,558,1164,4595355
3664,73,120,5204900
3665,336,655,526473
3666,50,943,3057341
3667,106,850,1408574
3668,77,1390,9569462
3669,263,301,9531878
3670,451,637,4049363
3671,467,810,3701489
3672,498,840,7560952
3673,283,414,8922795
3674,30,508,3627662
3675,633,126,5837580
3676,494,1039,1643006
3677,272,1186,6571987
3678,662,894,7652191
3679,201,936,9926250
3680,527,870,5659459
3681,46,949,197806
3682,70,914,6551621
3683,590,449,3914495
3684,167,1290,7952522
3685,558,1391,2004748
3686,289,820,8399437
3687,447,945,4755028
3688,570,1074,5881141
3689,567,1182,4227769
3690,474,212,3913100
3691,84,50,9639510
3692,266,6,7280574
3693,701,1419,4762832
3694,144,1013,2903084
3695,322,162,641027
3696,253,586,5279114
3697,188,101,3160964
3698,334,121,5907343
3699,134,1285,7686449
3700,346,1353,2959871
3701,499,295,8156899
3702,183,398,7179489
3703,691,1108,7866452
3704,177,197,9359118
3705,236,674,3073405
3706,508,679,1887532
3707,706,1095,5352372
3708,232,374,6029464
3709,9,1041,8823417
3710,193,665,2924972
3711,698,665,714456
3712,685,1015,1912813
3713,502,1140,8580624
3714,333,529,3531667
3715,553,614,8603963
3716,557,529,6431818
3717,5,107,583715
3718,528,1331,3122446
3719,83,1054,4497666
3720,32,92,904916
3721,624,29,5380596
3722,226,1024,4351942
3723,402,97,4518265
3724,65,95,2553535
3725,232,742,5492534
3726,40,582,4321639
3727,16,293,5253611
3728,496,1086,2035337
3729,338,1312,7807428
3730,424,756,719613
3731,336,511,267908
3732,539,551,9807227
3733,530,1192,4809809
3734,169,205,7932100
3735,322,1235,4806957
3736,51,1109,5670466
3737,672,1224,4541982
3738,438,1140,2367570
3739,344,153,532236
3740,354,50,1151772
3741,163,1352,2717337
3742,165,596,642194
3743,4,122,7783996
3744,230,1258,6169922
3745,43,285,3332292
3746,311,162,5099057
3747,690,527,8215872
3748,560,1028,8401937
3749,225,728,3844092
3750,697,168,4138494
3751,32,1212,5907589
3752,100,1391,9300038
3753,456,67,538025
3754,92,900,5897178
3755,427,34,1813196
3756,434,1037,3536918
3757,674,1201,5105746
3758,426,784,1608848
3759,430,1169,2668405
3760,195,1297,3874950
3761,25,1300,835915
3762,36,661,8749246
3763,438,1142,2437955
3764,500,814,6133036
3765,556,1094,9489417
3766,40,1272,4723366
3767,474,769,4932356
3768,607,698,3985338
3769,495,1192,9491722
3770,229,638,511245
3771,357,384,9197295
3772,270,1300,3780147
3773,634,743,8036824
3774,95,1144,1166948
3775,73,917,8993847
3776,462,260,2534206
3777,499,994,4921070
3778,401,630,5015623
3779,344,398,4388850
3780,441,371,5048743
3781,380,155,998892
3782,482,1422,2492301
3783,645,1390,8550609
3784,133,523,5725337
3785,627,176,6248029
3786,32,233,9912547
3787,140,855,6588755
3788,239,456,1769922
3789,543,1228,5572780
3790,486,285,4472483
3791,299,748,5964293
3792,630,964,5514897
3793,666,827,6450774
3794,22,876,4085587
3795,210,1273,6739893
3796,621,903,2861607
3797,268,205,4461582
3798,666,24,230661
3799,587,1166,5438633
3800,654,1168,3599945
3801,424,348,5315177
3802,215,814,6975170
3803,249,1050,9419117
3804,277,432,3527893
3805,559,93,3741555
3806,615,1401,8960247
3807,445,135,7206458
3808,423,758,2048886
3809,271,1023,2521854
3810,408,229,2235114
3811,689,188,8622457
3812,660,996,4662637
3813,542,731,6774399
3814,458,1122,8531889
3815,295,1357,658022
3816,36,210,2200341
3817,265,971,2612414
3818,149,9,374264
3819,504,964,1413110
3820,33,871,880207
3821,44,602,8180540
3822,187,1347,432211
3823,308,1176,7616977
3824,451,183,9218570
3825,627,411,73412
3826,332,1365,4052310
3827,626,503,3281859
3828,453,428,5823368
